state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,835200,17031835200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.8,73.8,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835500,17031835500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.6,69.8,73.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835600,17031835600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.6,64.7,74.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835700,17031835700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835800,17031835800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,66.6,78.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,835900,17031835900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.1,70.4,75.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836000,17031836000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.2,72.4,78,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836100,17031836100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.5,66.4,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836200,17031836200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836300,17031836300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.7,74.2,83.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836400,17031836400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,70.2,76.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836500,17031836500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836600,17031836600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.3,74.8,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836700,17031836700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.5,64.6,70.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836800,17031836800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.2,66.4,76,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,836900,17031836900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.3,67.4,77.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,837000,17031837000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.2,67.6,76.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,837100,17031837100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.8,68.5,75.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,837300,17031837300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.2,62.6,69.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,837400,17031837400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.2,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,837800,17031837800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.3,68.3,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838000,17031838000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.7,67.6,73.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838100,17031838100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.8,69.2,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838200,17031838200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81,76.3,85.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838300,17031838300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.8,74.4,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838600,17031838600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,70.1,74.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838700,17031838700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.1,66.5,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,838800,17031838800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,71.3,77.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839000,17031839000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.4,78.1,82.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839100,17031839100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839200,17031839200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,70.8,76.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839500,17031839500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,72.1,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839600,17031839600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.3,71.3,77.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839700,17031839700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.9,76.6,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839800,17031839800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.4,77.4,87.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,839900,17031839900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.6,75.8,83.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840000,17031840000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.7,77.1,86.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840100,17031840100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79,74.7,83.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840200,17031840200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,83,79,87,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840300,17031840300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.1,78.3,83.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840400,17031840400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.2,76,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840700,17031840700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80,73.7,86.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,840800,17031840800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.4,73.8,85,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841000,17031841000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841100,17031841100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,86.4,83.2,89.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841200,17031841200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,73.3,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841300,17031841300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.8,76.6,87,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841400,17031841400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71,66.1,75.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841500,17031841500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.6,65.7,73.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841600,17031841600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841700,17031841700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.4,64.5,72.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841800,17031841800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.5,68.6,74.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,841900,17031841900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842000,17031842000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842100,17031842100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.3,72.2,84.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842200,17031842200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.1,77.4,82.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842300,17031842300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.5,72.6,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842400,17031842400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.9,70.9,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842500,17031842500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.1,63,73.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842600,17031842600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.4,74.4,82.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842800,17031842800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.3,76.6,88,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,842900,17031842900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.9,65,72.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843000,17031843000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68,65.3,70.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843100,17031843100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,71,76,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843200,17031843200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.6,76.4,84.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843300,17031843300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,71.4,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843400,17031843400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.1,70.5,75.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843500,17031843500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,73,77,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843600,17031843600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.7,72,77.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843700,17031843700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.1,74.5,81.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843800,17031843800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.5,63.3,69.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,843900,17031843900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.9,72.1,77.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,980000,17031980000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,980100,17031980100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,43,DuPage County,840000,17043840000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,75.6,81.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,43,DuPage County,840801,17043840801,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73,79,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
